Obj1_Feat1,Obj1_Feat2,Obj1_Feat3,Obj1_Feat4,Obj1_Feat5,Obj1_Feat6,Obj1_Feat7,Obj1_Feat8,Obj2_Feat1,Obj2_Feat2,Obj2_Feat3,Obj2_Feat4,Obj2_Feat5,Obj2_Feat6,Obj2_Feat7,Obj2_Feat8,Collision
A,1,D,99.82205820130127,1,47.446869387416676,0,D,B,0,C,45.00370958078882,4,62.82000592838921,0,B,Нет
D,0,A,41.694242412439166,3,48.877507926354404,1,C,A,0,B,92.88446028956193,5,50.06987350088122,1,C,Нет
A,1,C,42.14062556794793,2,45.19451843273215,0,A,A,1,C,16.189251954934058,5,16.991906953170343,1,B,Нет
A,0,A,1.0250226634996085,4,47.36819544551523,1,A,C,0,D,98.94256855321638,1,74.30508940758962,0,C,Нет
B,1,B,27.295830130331932,1,61.319619539575775,0,D,D,1,C,67.73674057495744,1,0.11585447293249729,1,D,Нет
A,1,D,7.11045587639566,4,51.89156164118707,0,B,A,0,C,84.84475798118855,3,84.99210847222365,0,B,Нет
A,0,C,41.8976883889692,3,67.70736043538449,0,C,A,1,B,63.81984408042817,1,3.9018986689234425,1,A,Нет
A,0,A,16.50193898881851,3,24.50802480075397,1,D,B,1,D,44.35339073885945,2,46.89576950772917,0,C,Нет
C,1,A,84.4481928619,2,78.80901034640728,1,C,A,1,C,42.296001282262594,5,87.41684381845738,0,A,Нет
D,0,A,13.383123770329375,1,18.215541757335373,0,B,A,0,D,29.568715857541072,1,1.3310349108759278,0,C,Нет
A,1,C,11.89240098454617,3,92.18471908081816,1,B,A,1,D,43.98773646690064,4,46.826523380471144,1,A,Нет
B,1,B,97.16437168749182,3,89.04843166371595,0,A,D,1,C,89.30285788041151,5,40.75513030718545,1,C,Нет
A,0,B,59.85422307700288,4,41.478729766030234,1,B,C,0,D,58.633709902412946,4,95.93678139470886,0,A,Нет
A,1,D,53.45172296194979,2,15.0522513874362,0,D,B,0,B,31.684355558820986,4,67.47241040991781,1,C,Нет
C,0,C,43.90966383476902,4,34.363114253143124,1,C,C,1,B,91.244968651303,1,80.16739316928813,1,A,Нет
D,1,D,46.85414409948569,5,20.015877253512095,0,C,D,1,C,40.865209458921555,2,59.33197771752641,1,D,Нет
B,1,A,59.08519291511241,3,22.022944733761385,0,B,D,1,C,49.48755373196681,5,48.74697220496049,1,D,Нет
B,1,A,30.063499658939495,2,89.49171969279323,1,D,B,1,D,95.17444648829088,4,48.580785554687424,1,C,Нет
D,1,A,93.55617169127241,4,61.092782463637505,0,B,A,0,C,58.290519937604444,4,43.4503447736875,1,D,Нет
D,0,C,96.46011601619176,5,24.363953179755814,0,D,C,1,D,63.81946570854041,3,37.26109458096734,0,A,Нет
A,1,A,8.400034871454432,5,42.10363731084927,0,B,B,0,B,94.85423895092661,4,98.48383227393607,1,A,Нет
B,1,B,19.63228572934057,5,94.63535798567081,0,B,C,1,B,44.2225003709589,3,43.871807737091615,0,C,Нет
A,0,D,35.57953716998406,2,61.698737383564406,0,D,C,0,B,35.357113531012494,2,4.876642961369737,0,B,Нет
