Obj1_Feat1,Obj1_Feat2,Obj1_Feat3,Obj1_Feat4,Obj1_Feat5,Obj1_Feat6,Obj1_Feat7,Obj1_Feat8,Obj1_Feat9,Obj1_Feat10,Obj1_Feat11,Obj2_Feat1,Obj2_Feat2,Obj2_Feat3,Obj2_Feat4,Obj2_Feat5,Obj2_Feat6,Obj2_Feat7,Obj2_Feat8,Obj2_Feat9,Obj2_Feat10,Obj2_Feat11,Collision
0,10.922134670881167,4.820400071966812,1,0,1,4,D,A,A,1,1,7.4474236419434625,86.72355529525143,0,1,0,4,C,B,C,0,Нет
0,20.90899705974888,70.98441942442058,0,1,1,5,B,A,A,1,0,24.81377768448002,46.792723898187326,0,0,1,4,C,D,A,1,Да
1,94.1303747917949,82.35093512160405,1,0,0,2,D,D,A,0,1,2.585667806818537,96.17592168509222,1,1,0,1,B,A,D,0,Нет
1,26.99759021286322,87.53878639568956,1,1,0,2,B,A,B,0,0,33.51562905594368,3.0606605049349866,1,1,0,3,D,B,A,1,Нет
1,76.02199205735079,3.4900003049564865,0,1,0,1,C,B,B,0,0,42.29792412908351,99.71902241106064,0,0,1,4,A,A,A,0,Нет
1,36.23929952676418,36.449835182403234,0,0,0,2,D,D,D,0,1,11.653232285219683,46.64169135171723,0,1,0,3,B,C,C,1,Нет
1,89.01530040434635,41.700143736756026,0,1,1,5,A,B,B,1,0,67.77319430379262,11.066237505985743,1,0,0,2,A,C,C,0,Нет
0,43.28781679044553,35.13168676771831,1,0,0,3,B,D,D,1,1,51.51147378606713,71.27747546440642,0,1,0,2,D,B,B,0,Нет
0,73.49624958291194,32.209953928092595,0,1,0,4,A,B,C,0,0,24.252218645056843,63.01721545862371,1,1,1,5,A,B,B,0,Да
1,69.54001772201562,74.93153790453717,0,1,1,3,D,B,C,0,1,91.78422412202437,11.04028895336392,1,0,0,1,A,D,A,0,Нет
0,75.45520009899622,3.4835094383681042,1,1,1,3,D,B,C,1,0,30.125803701297116,23.764779836632233,0,0,1,4,C,A,B,1,Нет
